Coef.,Std.Err.,t,P>|t|,[0.025,0.975]
80.3061413420977,144.02067987176684,0.557601459829246,0.5783147989151152,-205.29227142456807,365.9045541087635
0.9329743239047236,0.0488096158757541,19.114559849838386,8.179416835112375e-36,0.8361830239728119,1.0297656238366353
